Origem.x;Origem.y;LoteOrigem;NumVizinhos;LoteDestino;Vizinhos;
0;9;7;3;8;0;0;1;0;2;0;
1;9;7;4;8;1;0;2;0;3;0;4;0;
2;9;7;4;8;3;0;4;0;5;0;6;0;
3;9;7;4;8;5;0;6;0;7;0;8;0;
4;9;7;4;8;7;0;8;0;9;0;10;0;
5;9;7;4;8;9;0;10;0;11;0;12;0;
6;9;7;4;8;11;0;12;0;13;0;14;0;
7;9;7;4;8;13;0;14;0;15;0;16;0;
8;9;7;4;8;15;0;16;0;17;0;18;0;
9;9;7;4;8;17;0;18;0;19;0;20;0;
10;9;7;4;8;19;0;20;0;21;0;22;0;
11;9;7;4;8;21;0;22;0;23;0;24;0;
12;9;7;3;8;23;0;24;0;25;0;
12;0;7;3;10;0;0;0;1;0;2;
12;1;7;4;10;0;1;0;2;0;3;0;4;
12;2;7;4;10;0;3;0;4;0;5;0;6;
12;3;7;4;10;0;5;0;6;0;7;0;8;
12;4;7;4;10;0;7;0;8;0;9;0;10;
12;5;7;4;10;0;9;0;10;0;11;0;12;
12;6;7;4;10;0;11;0;12;0;13;0;14;
12;7;7;4;10;0;13;0;14;0;15;0;16;
12;8;7;4;10;0;15;0;16;0;17;0;18;
12;9;7;4;10;0;17;0;18;0;19;0;20;
25;0;8;3;10;0;20;0;21;0;22;
25;1;8;3;10;0;21;0;22;0;23;
25;2;8;3;10;0;22;0;23;0;24;
25;3;8;3;10;0;23;0;24;0;25;
25;4;8;3;10;0;24;0;25;0;26;
25;5;8;3;10;0;25;0;26;0;27;
25;6;8;3;10;0;26;0;27;0;28;
25;7;8;3;10;0;27;0;28;0;29;
25;8;8;3;10;0;28;0;29;0;30;
25;9;8;3;10;0;29;0;30;0;31;
25;10;8;3;10;0;30;0;31;0;32;
25;11;8;3;10;0;31;0;32;0;33;
25;12;8;3;10;0;32;0;33;0;34;
25;13;8;2;10;0;33;0;34;
0;13;8;2;9;0;0;1;0;
1;13;8;3;9;0;0;1;0;2;0;
2;13;8;3;9;1;0;2;0;3;0;
3;13;8;3;9;2;0;3;0;4;0;
4;13;8;3;9;3;0;4;0;5;0;
5;13;8;3;9;4;0;5;0;6;0;
6;13;8;3;9;5;0;6;0;7;0;
7;13;8;3;9;6;0;7;0;8;0;
8;13;8;3;9;7;0;8;0;9;0;
9;13;8;3;9;8;0;9;0;10;0;
10;13;8;3;9;9;0;10;0;11;0;
11;13;8;3;9;10;0;11;0;12;0;
12;13;8;3;9;11;0;12;0;13;0;
13;13;8;3;9;12;0;13;0;14;0;
14;13;8;3;9;13;0;14;0;15;0;
15;13;8;3;9;14;0;15;0;16;0;
16;13;8;3;9;15;0;16;0;17;0;
17;13;8;3;9;16;0;17;0;18;0;
18;13;8;3;9;17;0;18;0;19;0;
19;13;8;3;9;18;0;19;0;20;0;
20;13;8;3;9;19;0;20;0;21;0;
21;13;8;3;9;20;0;21;0;22;0;
22;13;8;3;9;21;0;22;0;23;0;
23;13;8;3;9;22;0;23;0;24;0;
24;13;8;3;9;23;0;24;0;25;0;
25;13;8;3;9;24;0;25;0;26;0;
26;0;9;2;10;0;34;1;34;
27;0;9;3;10;0;34;1;34;2;34;
28;0;9;3;10;1;34;2;34;3;34;
29;0;9;3;10;2;34;3;34;4;34;
30;0;9;3;10;3;34;4;34;5;34;
31;0;9;3;10;4;34;5;34;6;34;
32;0;9;3;10;5;34;6;34;7;34;
33;0;9;3;10;6;34;7;34;8;34;
34;0;9;3;10;7;34;8;34;9;34;
35;0;9;3;10;8;34;9;34;10;34;
36;0;9;3;10;9;34;10;34;11;34;
37;0;9;3;10;10;34;11;34;12;34;
38;0;9;3;10;11;34;12;34;13;34;
39;0;9;3;10;12;34;13;34;14;34;
40;0;9;3;10;13;34;14;34;15;34;
41;0;9;3;10;14;34;15;34;16;34;
42;0;9;3;10;15;34;16;34;17;34;
43;0;9;3;10;16;34;17;34;18;34;
44;0;9;3;10;17;34;18;34;19;34;
45;0;9;2;10;18;34;19;34;
0;13;9;2;14;0;0;1;0;
1;13;9;3;14;0;0;1;0;2;0;
2;13;9;3;14;1;0;2;0;3;0;
3;13;9;3;14;2;0;3;0;4;0;
4;13;9;3;14;3;0;4;0;5;0;
5;13;9;3;14;4;0;5;0;6;0;
6;13;9;3;14;5;0;6;0;7;0;
7;13;9;3;14;6;0;7;0;8;0;
8;13;9;3;14;7;0;8;0;9;0;
9;13;9;3;14;8;0;9;0;10;0;
10;13;9;3;14;9;0;10;0;11;0;
11;13;9;3;14;10;0;11;0;12;0;
12;13;9;3;14;11;0;12;0;13;0;
13;13;9;3;14;12;0;13;0;14;0;
14;13;9;3;14;13;0;14;0;15;0;
15;13;9;3;14;14;0;15;0;16;0;
16;13;9;3;14;15;0;16;0;17;0;
17;13;9;3;14;16;0;17;0;18;0;
18;13;9;3;14;17;0;18;0;19;0;
19;13;9;3;14;18;0;19;0;20;0;
20;13;9;3;14;19;0;20;0;21;0;
21;13;9;3;14;20;0;21;0;22;0;
22;13;9;3;14;21;0;22;0;23;0;
23;13;9;3;14;22;0;23;0;24;0;
24;13;9;3;14;23;0;24;0;25;0;
25;13;9;3;14;24;0;25;0;26;0;
26;13;9;3;14;25;0;26;0;27;0;
27;13;9;3;14;26;0;27;0;28;0;
28;13;9;3;14;27;0;28;0;29;0;
29;13;9;3;14;28;0;29;0;30;0;
30;13;9;3;14;29;0;30;0;31;0;
31;13;9;3;14;30;0;31;0;32;0;
32;13;9;3;14;31;0;32;0;33;0;
33;13;9;3;14;32;0;33;0;34;0;
34;13;9;3;14;33;0;34;0;35;0;
35;13;9;3;14;34;0;35;0;36;0;
36;13;9;3;14;35;0;36;0;37;0;
37;13;9;3;14;36;0;37;0;38;0;
38;13;9;3;14;37;0;38;0;39;0;
39;13;9;3;14;38;0;39;0;40;0;
40;13;9;3;14;39;0;40;0;41;0;
41;13;9;3;14;40;0;41;0;42;0;
42;13;9;3;14;41;0;42;0;43;0;
43;13;9;3;14;42;0;43;0;44;0;
44;13;9;3;14;43;0;44;0;45;0;
45;13;9;2;14;44;0;45;0;
0;0;15;3;14;0;13;1;13;2;13;
1;0;15;4;14;1;13;2;13;3;13;4;13;
2;0;15;4;14;3;13;4;13;5;13;6;13;
3;0;15;4;14;5;13;6;13;7;13;8;13;
4;0;15;4;14;7;13;8;13;9;13;10;13;
5;0;15;4;14;9;13;10;13;11;13;12;13;
6;0;15;4;14;11;13;12;13;13;13;14;13;
7;0;15;4;14;13;13;14;13;15;13;16;13;
8;0;15;4;14;15;13;16;13;17;13;18;13;
9;0;15;4;14;17;13;18;13;19;13;20;13;
10;0;15;4;14;19;13;20;13;21;13;22;13;
11;0;15;4;14;21;13;22;13;23;13;24;13;
12;0;15;4;14;23;13;24;13;25;13;26;13;
13;0;15;4;14;25;13;26;13;27;13;28;13;
14;0;15;4;14;27;13;28;13;29;13;30;13;
15;0;15;4;14;29;13;30;13;31;13;32;13;
16;0;15;4;14;31;13;32;13;33;13;34;13;
17;0;15;4;14;33;13;34;13;35;13;36;13;
18;0;15;4;14;35;13;36;13;37;13;38;13;
19;0;15;4;14;37;13;38;13;39;13;40;13;
20;0;15;4;14;39;13;40;13;41;13;42;13;
21;0;15;4;14;41;13;42;13;43;13;44;13;
22;0;15;3;14;43;13;44;13;45;13;
23;0;15;1;14;45;13;
23;0;15;2;16;0;13;1;13;
24;0;15;3;16;0;13;1;13;2;13;
25;0;15;3;16;1;13;2;13;3;13;
26;0;15;3;16;2;13;3;13;4;13;
27;0;15;3;16;3;13;4;13;5;13;
28;0;15;3;16;4;13;5;13;6;13;
29;0;15;3;16;5;13;6;13;7;13;
30;0;15;3;16;6;13;7;13;8;13;
31;0;15;3;16;7;13;8;13;9;13;
32;0;15;2;16;8;13;9;13;
0;0;16;3;9;45;0;45;1;45;2;
0;1;16;4;9;45;1;45;2;45;3;45;4;
0;2;16;4;9;45;3;45;4;45;5;45;6;
0;3;16;4;9;45;5;45;6;45;7;45;8;
0;4;16;4;9;45;7;45;8;45;9;45;10;
0;5;16;4;9;45;9;45;10;45;11;45;12;
0;6;16;3;9;45;11;45;12;45;13;
0;7;16;1;9;45;13;
0;7;16;3;14;45;0;45;1;45;2;
0;8;16;4;14;45;1;45;2;45;3;45;4;
0;9;16;4;14;45;3;45;4;45;5;45;6;
0;10;16;4;14;45;5;45;6;45;7;45;8;
0;11;16;4;14;45;7;45;8;45;9;45;10;
0;12;16;4;14;45;9;45;10;45;11;45;12;
0;13;16;3;14;45;11;45;12;45;13;
0;0;16;3;11;0;34;1;34;2;34;
1;0;16;4;11;1;34;2;34;3;34;4;34;
2;0;16;4;11;3;34;4;34;5;34;6;34;
3;0;16;4;11;5;34;6;34;7;34;8;34;
4;0;16;4;11;7;34;8;34;9;34;10;34;
5;0;16;4;11;9;34;10;34;11;34;12;34;
6;0;16;4;11;11;34;12;34;13;34;14;34;
7;0;16;4;11;13;34;14;34;15;34;16;34;
8;0;16;4;11;15;34;16;34;17;34;18;34;
9;0;16;3;11;17;34;18;34;19;34;
0;0;12;2;15;0;5;1;5;
1;0;12;3;15;1;5;2;5;3;5;
2;0;12;3;15;2;5;3;5;4;5;
3;0;12;3;15;4;5;5;5;6;5;
4;0;12;3;15;5;5;6;5;7;5;
5;0;12;3;15;7;5;8;5;9;5;
6;0;12;3;15;8;5;9;5;10;5;
7;0;12;3;15;10;5;11;5;12;5;
8;0;12;3;15;11;5;12;5;13;5;
9;0;12;3;15;13;5;14;5;15;5;
0;0;13;3;15;14;5;15;5;16;5;
1;0;13;3;15;16;5;17;5;18;5;
2;0;13;3;15;17;5;18;5;19;5;
3;0;13;3;15;19;5;20;5;21;5;
4;0;13;3;15;20;5;21;5;22;5;
5;0;13;3;15;22;5;23;5;24;5;
6;0;13;3;15;23;5;24;5;25;5;
7;0;13;3;15;25;5;26;5;27;5;
8;0;13;3;15;26;5;27;5;28;5;
9;0;13;3;15;28;5;29;5;30;5;
10;0;13;3;15;29;5;30;5;31;5;
11;0;13;2;15;31;5;32;5;
11;0;13;2;3;0;0;0;1;
11;1;13;3;3;0;1;0;2;0;3;
11;2;13;3;3;0;2;0;3;0;4;
11;3;13;3;3;0;4;0;5;0;6;
11;4;13;3;3;0;5;0;6;0;7;
11;5;13;3;3;0;7;0;8;0;9;
11;6;13;3;3;0;8;0;9;0;10;
11;7;13;3;3;0;10;0;11;0;12;
11;8;13;3;3;0;11;0;12;0;13;
11;9;13;3;3;0;13;0;14;0;15;
11;10;13;3;3;0;14;0;15;0;16;
11;11;13;2;3;0;16;0;17;
0;0;11;2;10;19;0;19;1;
0;1;11;3;10;19;0;19;1;19;2;
0;2;11;3;10;19;1;19;2;19;3;
0;3;11;3;10;19;2;19;3;19;4;
0;4;11;3;10;19;3;19;4;19;5;
0;5;11;3;10;19;4;19;5;19;6;
0;6;11;3;10;19;5;19;6;19;7;
0;7;11;3;10;19;6;19;7;19;8;
0;8;11;3;10;19;7;19;8;19;9;
0;9;11;3;10;19;8;19;9;19;10;
0;10;11;3;10;19;9;19;10;19;11;
0;11;11;3;10;19;10;19;11;19;12;
0;12;11;3;10;19;11;19;12;19;13;
0;13;11;3;10;19;12;19;13;19;14;
0;14;11;3;10;19;13;19;14;19;15;
0;15;11;3;10;19;14;19;15;19;16;
0;16;11;3;10;19;15;19;16;19;17;
0;17;11;3;10;19;16;19;17;19;18;
0;18;11;3;10;19;17;19;18;19;19;
0;19;11;3;10;19;18;19;19;19;20;
0;20;11;3;10;19;19;19;20;19;21;
0;21;11;3;10;19;20;19;21;19;22;
0;22;11;3;10;19;21;19;22;19;23;
0;23;11;3;10;19;22;19;23;19;24;
0;24;11;3;10;19;23;19;24;19;25;
0;25;11;3;10;19;24;19;25;19;26;
0;26;11;3;10;19;25;19;26;19;27;
0;27;11;3;10;19;26;19;27;19;28;
0;28;11;3;10;19;27;19;28;19;29;
0;29;11;3;10;19;28;19;29;19;30;
0;30;11;3;10;19;29;19;30;19;31;
0;31;11;3;10;19;30;19;31;19;32;
0;32;11;3;10;19;31;19;32;19;33;
0;33;11;3;10;19;32;19;33;19;34;
0;34;11;2;10;19;33;19;34;
0;0;13;2;12;9;0;9;1;
0;1;13;3;12;9;0;9;1;9;2;
0;2;13;3;12;9;1;9;2;9;3;
0;3;13;3;12;9;2;9;3;9;4;
0;4;13;3;12;9;3;9;4;9;5;
0;5;13;3;12;9;4;9;5;9;6;
0;6;13;3;12;9;5;9;6;9;7;
0;7;13;3;12;9;6;9;7;9;8;
0;8;13;3;12;9;7;9;8;9;9;
0;9;13;3;12;9;8;9;9;9;10;
0;10;13;3;12;9;9;9;10;9;11;
0;11;13;2;12;9;10;9;11;
8;0;3;2;4;0;9;1;9;
9;0;3;3;4;0;9;1;9;2;9;
10;0;3;3;4;1;9;2;9;3;9;
11;0;3;3;4;2;9;3;9;4;9;
12;0;3;3;4;3;9;4;9;5;9;
13;0;3;3;4;4;9;5;9;6;9;
14;0;3;3;4;5;9;6;9;7;9;
15;0;3;3;4;6;9;7;9;8;9;
16;0;3;3;4;7;9;8;9;9;9;
17;0;3;3;4;8;9;9;9;10;9;
18;0;3;3;4;9;9;10;9;11;9;
19;0;3;3;4;10;9;11;9;12;9;
20;0;3;3;4;11;9;12;9;13;9;
21;0;3;2;4;12;9;13;9;
0;0;3;1;15;32;5;
1;8;5;2;4;0;0;1;0;
2;8;5;3;4;0;0;1;0;2;0;
3;8;5;3;4;1;0;2;0;3;0;
4;8;5;3;4;2;0;3;0;4;0;
5;8;5;3;4;3;0;4;0;5;0;
6;8;5;3;4;4;0;5;0;6;0;
7;8;5;3;4;5;0;6;0;7;0;
8;8;5;3;4;6;0;7;0;8;0;
9;8;5;3;4;7;0;8;0;9;0;
10;8;5;3;4;8;0;9;0;10;0;
11;8;5;3;4;9;0;10;0;11;0;
12;8;5;3;4;10;0;11;0;12;0;
13;8;5;3;4;11;0;12;0;13;0;
14;8;5;2;4;12;0;13;0;
0;0;5;2;6;0;8;1;8;
1;0;5;3;6;0;8;1;8;2;8;
2;0;5;3;6;1;8;2;8;3;8;
3;0;5;3;6;2;8;3;8;4;8;
4;0;5;3;6;3;8;4;8;5;8;
5;0;5;3;6;4;8;5;8;6;8;
6;0;5;3;6;5;8;6;8;7;8;
7;0;5;3;6;6;8;7;8;8;8;
8;0;5;3;6;7;8;8;8;9;8;
9;0;5;3;6;8;8;9;8;10;8;
10;0;5;3;6;9;8;10;8;11;8;
11;0;5;3;6;10;8;11;8;12;8;
12;0;5;3;6;11;8;12;8;13;8;
13;0;5;3;6;12;8;13;8;14;8;
14;0;5;2;6;13;8;14;8;
0;0;6;2;0;0;8;1;8;
1;0;6;3;0;0;8;1;8;2;8;
2;0;6;3;0;1;8;2;8;3;8;
3;0;6;3;0;2;8;3;8;4;8;
4;0;6;3;0;3;8;4;8;5;8;
5;0;6;3;0;4;8;5;8;6;8;
6;0;6;3;0;5;8;6;8;7;8;
7;0;6;3;0;6;8;7;8;8;8;
8;0;6;3;0;7;8;8;8;9;8;
9;0;6;3;0;8;8;9;8;10;8;
10;0;6;3;0;9;8;10;8;11;8;
11;0;6;3;0;10;8;11;8;12;8;
12;0;6;3;0;11;8;12;8;13;8;
13;0;6;3;0;12;8;13;8;14;8;
14;0;6;2;0;13;8;14;8;
0;0;2;5;11;19;0;19;1;19;2;19;3;19;4;
0;1;2;6;11;19;3;19;4;19;5;19;6;19;7;19;8;
0;2;2;6;11;19;7;19;8;19;9;19;10;19;11;19;12;
0;3;2;6;11;19;11;19;12;19;13;19;14;19;15;19;16;
0;4;2;6;11;19;15;19;16;19;17;19;18;19;19;19;20;
0;5;2;6;11;19;19;19;20;19;21;19;22;19;23;19;24;
0;6;2;6;11;19;23;19;24;19;25;19;26;19;27;19;28;
0;7;2;6;11;19;27;19;28;19;29;19;30;19;31;19;32;
0;8;2;4;11;19;31;19;32;19;33;19;34;
0;8;2;3;16;9;0;9;1;9;2;
0;9;2;4;16;9;1;9;2;9;3;9;4;
0;10;2;4;16;9;3;9;4;9;5;9;6;
0;11;2;4;16;9;5;9;6;9;7;9;8;
0;12;2;4;16;9;7;9;8;9;9;9;10;
3;5;2;3;5;0;0;0;1;0;2;
3;6;2;4;5;0;1;0;2;0;3;0;4;
3;7;2;4;5;0;3;0;4;0;5;0;6;
3;8;2;4;5;0;5;0;6;0;7;0;8;
3;9;2;2;5;0;7;0;8;
3;5;2;3;6;0;0;0;1;0;2;
3;6;2;4;6;0;1;0;2;0;3;0;4;
3;7;2;4;6;0;3;0;4;0;5;0;6;
3;8;2;4;6;0;5;0;6;0;7;0;8;
3;9;2;2;6;0;7;0;8;
3;0;2;3;0;0;0;0;1;0;2;
3;1;2;4;0;0;1;0;2;0;3;0;4;
3;2;2;4;0;0;3;0;4;0;5;0;6;
3;3;2;4;0;0;5;0;6;0;7;0;8;
3;4;2;2;0;0;7;0;8;
0;4;1;3;3;0;0;1;0;2;0;
1;4;1;4;3;1;0;2;0;3;0;4;0;
2;4;1;4;3;3;0;4;0;5;0;6;0;
3;4;1;4;3;5;0;6;0;7;0;8;0;
4;4;1;4;3;7;0;8;0;9;0;10;0;
0;0;1;2;2;0;12;1;12;
1;0;1;3;2;0;12;1;12;2;12;
2;0;1;3;2;1;12;2;12;3;12;
3;0;1;2;2;2;12;3;12;
0;2;1;3;15;32;0;32;1;32;2;
0;3;1;4;15;32;1;32;2;32;3;32;4;
0;4;1;3;15;32;3;32;4;32;5;
4;0;1;3;4;0;0;0;1;0;2;
4;1;1;4;4;0;1;0;2;0;3;0;4;
4;2;1;4;4;0;3;0;4;0;5;0;6;
4;3;1;4;4;0;5;0;6;0;7;0;8;
4;4;1;3;4;0;7;0;8;0;9;
0;0;1;4;16;9;9;9;10;9;11;9;12;
0;1;1;3;16;9;11;9;12;9;13;
0;2;1;1;16;9;13;
0;4;1;1;13;11;0;
